"Iteration","Stock","Date","Pred.Close","Pred.Change","Close","Change","Price.MAPE"
"aapl_iteration_48","aapl",2019-03-12,173.061527793431,"inc",180.910004,"inc",0.0433833178543805
"aapl_iteration_48","aapl",2019-03-13,173.249109632051,"inc",181.710007,"inc",0.0465626385009677
"aapl_iteration_48","aapl",2019-03-14,173.436894791112,"inc",183.729996,"inc",0.056022976285746
"aapl_iteration_49","aapl",2019-03-11,172.961654874787,"inc",178.899994,"inc",0.0331936239484334
"aapl_iteration_49","aapl",2019-03-12,173.057017399884,"inc",180.910004,"inc",0.0434082495521719
"aapl_iteration_49","aapl",2019-03-13,173.292362929259,"inc",181.710007,"inc",0.0463246037448072
"aapl_iteration_49","aapl",2019-03-14,173.519504254588,"inc",183.729996,"inc",0.0555733520258306
"aapl_iteration_49","aapl",2019-03-15,173.666192186347,"inc",186.119995,"inc",0.0669127613809194
"aapl_iteration_50","aapl",2019-03-12,178.770611966074,"dec",180.910004,"inc",0.0118257254249238
"aapl_iteration_50","aapl",2019-03-13,179.186330726545,"inc",181.710007,"inc",0.0138884826164517
"aapl_iteration_50","aapl",2019-03-14,179.72197578489,"inc",183.729996,"inc",0.0218147297793987
"aapl_iteration_50","aapl",2019-03-15,179.647733144262,"inc",186.119995,"inc",0.0347746724135588
"aapl_iteration_50","aapl",2019-03-18,179.551427099301,"inc",188.020004,"inc",0.0450408292763298
"aapl_iteration_51","aapl",2019-03-13,181.273357826953,"inc",181.710007,"inc",0.00240300014432724
"aapl_iteration_51","aapl",2019-03-14,181.539092471923,"inc",183.729996,"inc",0.0119245826798836
"aapl_iteration_51","aapl",2019-03-15,181.714874315144,"inc",186.119995,"inc",0.0236681753879055
"aapl_iteration_51","aapl",2019-03-18,181.875457091991,"inc",188.020004,"inc",0.0326802828278259
"aapl_iteration_51","aapl",2019-03-19,182.035807718139,"inc",186.529999,"inc",0.0240936648579588
"aapl_iteration_52","aapl",2019-03-14,181.977812370182,"inc",183.729996,"inc",0.00953673144268959
"aapl_iteration_52","aapl",2019-03-15,182.165478389832,"inc",186.119995,"inc",0.0212471347324514
"aapl_iteration_52","aapl",2019-03-18,182.327673050258,"inc",188.020004,"inc",0.0302751347124871
